model_name	token_idx	token	token_category
meta-llama/Llama-2-7b-hf	29805	binnen	LATIN
meta-llama/Llama-2-7b-hf	29806	факуль	CYRILLIC
meta-llama/Llama-2-7b-hf	29807	polygon	LATIN
meta-llama/Llama-2-7b-hf	29808	eggs	LATIN
meta-llama/Llama-2-7b-hf	29809	AtIndexPath	LATIN
meta-llama/Llama-2-7b-hf	29810	менталь	CYRILLIC
meta-llama/Llama-2-7b-hf	29811	incred	LATIN
meta-llama/Llama-2-7b-hf	29812	chunk	LATIN
meta-llama/Llama-2-7b-hf	29813	webdriver	LATIN
meta-llama/Llama-2-7b-hf	29814	свобо	CYRILLIC
meta-llama/Llama-2-7b-hf	29815	między	LATIN
meta-llama/Llama-2-7b-hf	29816	Received	LATIN
meta-llama/Llama-2-7b-hf	29817	Monde	LATIN
meta-llama/Llama-2-7b-hf	29818	JQuery	LATIN
meta-llama/Llama-2-7b-hf	29819	Butt	LATIN
meta-llama/Llama-2-7b-hf	29820	PDO	LATIN
meta-llama/Llama-2-7b-hf	29821	forec	LATIN
meta-llama/Llama-2-7b-hf	29822	discipline	LATIN
meta-llama/Llama-2-7b-hf	29823	chev	LATIN
meta-llama/Llama-2-7b-hf	29824	нат	CYRILLIC
meta-llama/Llama-2-7b-hf	29825	redis	LATIN
meta-llama/Llama-2-7b-hf	29826	hunting	LATIN
meta-llama/Llama-2-7b-hf	29827	alk	LATIN
meta-llama/Llama-2-7b-hf	29828	proofs	LATIN
meta-llama/Llama-2-7b-hf	29829	PRI	LATIN
meta-llama/Llama-2-7b-hf	29830	chip	LATIN
meta-llama/Llama-2-7b-hf	29831	ésie	LATIN
meta-llama/Llama-2-7b-hf	29832	HO	LATIN
meta-llama/Llama-2-7b-hf	29833	rug	LATIN
meta-llama/Llama-2-7b-hf	29834	zos	LATIN
meta-llama/Llama-2-7b-hf	29835	sorte	LATIN
meta-llama/Llama-2-7b-hf	29836	zeigt	LATIN
meta-llama/Llama-2-7b-hf	29837	Physics	LATIN
meta-llama/Llama-2-7b-hf	29838	legte	LATIN
meta-llama/Llama-2-7b-hf	29839	proportional	LATIN
meta-llama/Llama-2-7b-hf	29840	toolbar	LATIN
meta-llama/Llama-2-7b-hf	29841	vement	LATIN
meta-llama/Llama-2-7b-hf	29842	notin	LATIN
meta-llama/Llama-2-7b-hf	29843	první	LATIN
meta-llama/Llama-2-7b-hf	29844	blah	LATIN
meta-llama/Llama-2-7b-hf	29845	présence	LATIN
meta-llama/Llama-2-7b-hf	29846	lloc	LATIN
meta-llama/Llama-2-7b-hf	29847	líder	LATIN
meta-llama/Llama-2-7b-hf	29848	Accept	LATIN
meta-llama/Llama-2-7b-hf	29849	Always	LATIN
meta-llama/Llama-2-7b-hf	29850	"{	P
meta-llama/Llama-2-7b-hf	29851	diversi	LATIN
meta-llama/Llama-2-7b-hf	29852	ikor	LATIN
meta-llama/Llama-2-7b-hf	29853	Period	LATIN
meta-llama/Llama-2-7b-hf	29854	жён	CYRILLIC
meta-llama/Llama-2-7b-hf	29855	Alliance	LATIN
meta-llama/Llama-2-7b-hf	29856	relay	LATIN
meta-llama/Llama-2-7b-hf	29857	Bro	LATIN
meta-llama/Llama-2-7b-hf	29858	jön	LATIN
meta-llama/Llama-2-7b-hf	29859	Baud	LATIN
meta-llama/Llama-2-7b-hf	29860	Bian	LATIN
meta-llama/Llama-2-7b-hf	29861	')[	P
meta-llama/Llama-2-7b-hf	29862	чив	CYRILLIC
meta-llama/Llama-2-7b-hf	29863	Poss	LATIN
meta-llama/Llama-2-7b-hf	29864	Mitglieder	LATIN
meta-llama/Llama-2-7b-hf	29865	nev	LATIN
meta-llama/Llama-2-7b-hf	29866	Daniel	LATIN
meta-llama/Llama-2-7b-hf	29867	tends	LATIN
meta-llama/Llama-2-7b-hf	29868	compagnie	LATIN
meta-llama/Llama-2-7b-hf	29869	livres	LATIN
meta-llama/Llama-2-7b-hf	29870	lub	LATIN
meta-llama/Llama-2-7b-hf	29871		Unknown
meta-llama/Llama-2-7b-hf	29872	e	LATIN
meta-llama/Llama-2-7b-hf	29873	t	LATIN
meta-llama/Llama-2-7b-hf	29874	a	LATIN
meta-llama/Llama-2-7b-hf	29875	i	LATIN
meta-llama/Llama-2-7b-hf	29876	n	LATIN
meta-llama/Llama-2-7b-hf	29877	o	LATIN
meta-llama/Llama-2-7b-hf	29878	r	LATIN
meta-llama/Llama-2-7b-hf	29879	s	LATIN
meta-llama/Llama-2-7b-hf	29880	l	LATIN
meta-llama/Llama-2-7b-hf	29881	d	LATIN
meta-llama/Llama-2-7b-hf	29882	h	LATIN
meta-llama/Llama-2-7b-hf	29883	c	LATIN
meta-llama/Llama-2-7b-hf	29884	u	LATIN
meta-llama/Llama-2-7b-hf	29885	m	LATIN
meta-llama/Llama-2-7b-hf	29886	p	LATIN
meta-llama/Llama-2-7b-hf	29887	g	LATIN
meta-llama/Llama-2-7b-hf	29888	f	LATIN
meta-llama/Llama-2-7b-hf	29889	.	P
meta-llama/Llama-2-7b-hf	29890	b	LATIN
meta-llama/Llama-2-7b-hf	29891	y	LATIN
meta-llama/Llama-2-7b-hf	29892	,	P
meta-llama/Llama-2-7b-hf	29893	w	LATIN
meta-llama/Llama-2-7b-hf	29894	v	LATIN
meta-llama/Llama-2-7b-hf	29895	k	LATIN
meta-llama/Llama-2-7b-hf	29896	1	N
meta-llama/Llama-2-7b-hf	29897	)	P
meta-llama/Llama-2-7b-hf	29898	(	P
meta-llama/Llama-2-7b-hf	29899	-	P
meta-llama/Llama-2-7b-hf	29900	0	N
meta-llama/Llama-2-7b-hf	29901	:	P
meta-llama/Llama-2-7b-hf	29902	I	LATIN
meta-llama/Llama-2-7b-hf	29903	S	LATIN
meta-llama/Llama-2-7b-hf	29904	о	CYRILLIC
meta-llama/Llama-2-7b-hf	29905	\	P
meta-llama/Llama-2-7b-hf	29906	2	N
meta-llama/Llama-2-7b-hf	29907	C	LATIN
meta-llama/Llama-2-7b-hf	29908	"	P
meta-llama/Llama-2-7b-hf	29909	A	LATIN
meta-llama/Llama-2-7b-hf	29910	а	CYRILLIC
meta-llama/Llama-2-7b-hf	29911	T	LATIN
meta-llama/Llama-2-7b-hf	29912	{	P
meta-llama/Llama-2-7b-hf	29913	}	P
meta-llama/Llama-2-7b-hf	29914	/	P
meta-llama/Llama-2-7b-hf	29915	'	P
meta-llama/Llama-2-7b-hf	29916	x	LATIN
meta-llama/Llama-2-7b-hf	29917	и	CYRILLIC
meta-llama/Llama-2-7b-hf	29918	_	P
meta-llama/Llama-2-7b-hf	29919	е	CYRILLIC
meta-llama/Llama-2-7b-hf	29920	z	LATIN
meta-llama/Llama-2-7b-hf	29921	н	CYRILLIC
meta-llama/Llama-2-7b-hf	29922	=	S
meta-llama/Llama-2-7b-hf	29923	E	LATIN
meta-llama/Llama-2-7b-hf	29924	M	LATIN
meta-llama/Llama-2-7b-hf	29925	P	LATIN
meta-llama/Llama-2-7b-hf	29926	j	LATIN
meta-llama/Llama-2-7b-hf	29927	р	CYRILLIC
meta-llama/Llama-2-7b-hf	29928	D	LATIN
meta-llama/Llama-2-7b-hf	29929	9	N
meta-llama/Llama-2-7b-hf	29930	*	P
meta-llama/Llama-2-7b-hf	29931	L	LATIN
meta-llama/Llama-2-7b-hf	29932	т	CYRILLIC
meta-llama/Llama-2-7b-hf	29933	B	LATIN
meta-llama/Llama-2-7b-hf	29934	R	LATIN
meta-llama/Llama-2-7b-hf	29935	с	CYRILLIC
meta-llama/Llama-2-7b-hf	29936	;	P
meta-llama/Llama-2-7b-hf	29937	#	P
meta-llama/Llama-2-7b-hf	29938	$	S
meta-llama/Llama-2-7b-hf	29939	q	LATIN
meta-llama/Llama-2-7b-hf	29940	N	LATIN
meta-llama/Llama-2-7b-hf	29941	3	N
meta-llama/Llama-2-7b-hf	29942	в	CYRILLIC
meta-llama/Llama-2-7b-hf	29943	F	LATIN
meta-llama/Llama-2-7b-hf	29944	л	CYRILLIC
meta-llama/Llama-2-7b-hf	29945	5	N
meta-llama/Llama-2-7b-hf	29946	4	N
meta-llama/Llama-2-7b-hf	29947	8	N
meta-llama/Llama-2-7b-hf	29948	é	LATIN
meta-llama/Llama-2-7b-hf	29949	O	LATIN
meta-llama/Llama-2-7b-hf	29950	H	LATIN
meta-llama/Llama-2-7b-hf	29951	к	CYRILLIC
meta-llama/Llama-2-7b-hf	29952	`	S
meta-llama/Llama-2-7b-hf	29953	6	N
meta-llama/Llama-2-7b-hf	29954	G	LATIN
meta-llama/Llama-2-7b-hf	29955	7	N
meta-llama/Llama-2-7b-hf	29956	W	LATIN
meta-llama/Llama-2-7b-hf	29957	д	CYRILLIC
meta-llama/Llama-2-7b-hf	29958	>	S
meta-llama/Llama-2-7b-hf	29959	м	CYRILLIC
meta-llama/Llama-2-7b-hf	29960	у	CYRILLIC
meta-llama/Llama-2-7b-hf	29961	[	P
meta-llama/Llama-2-7b-hf	29962	]	P
meta-llama/Llama-2-7b-hf	29963	V	LATIN
meta-llama/Llama-2-7b-hf	29964	п	CYRILLIC
meta-llama/Llama-2-7b-hf	29965	U	LATIN
meta-llama/Llama-2-7b-hf	29966	<	S
meta-llama/Llama-2-7b-hf	29967	J	LATIN
meta-llama/Llama-2-7b-hf	29968	K	LATIN
meta-llama/Llama-2-7b-hf	29969	г	CYRILLIC
meta-llama/Llama-2-7b-hf	29970	я	CYRILLIC
meta-llama/Llama-2-7b-hf	29971	і	CYRILLIC
meta-llama/Llama-2-7b-hf	29972	з	CYRILLIC
meta-llama/Llama-2-7b-hf	29973	?	P
meta-llama/Llama-2-7b-hf	29974	+	S
meta-llama/Llama-2-7b-hf	29975	б	CYRILLIC
meta-llama/Llama-2-7b-hf	29976	á	LATIN
meta-llama/Llama-2-7b-hf	29977	й	CYRILLIC
meta-llama/Llama-2-7b-hf	29978	ь	CYRILLIC
meta-llama/Llama-2-7b-hf	29979	Y	LATIN
meta-llama/Llama-2-7b-hf	29980	ó	LATIN
meta-llama/Llama-2-7b-hf	29981	ч	CYRILLIC
meta-llama/Llama-2-7b-hf	29982	ы	CYRILLIC
meta-llama/Llama-2-7b-hf	29983	í	LATIN
meta-llama/Llama-2-7b-hf	29984	Q	LATIN
meta-llama/Llama-2-7b-hf	29985	^	S
meta-llama/Llama-2-7b-hf	29986	ä	LATIN
meta-llama/Llama-2-7b-hf	29987	&	P
meta-llama/Llama-2-7b-hf	29988	х	CYRILLIC
meta-llama/Llama-2-7b-hf	29989	|	S
meta-llama/Llama-2-7b-hf	29990	X	LATIN
meta-llama/Llama-2-7b-hf	29991	!	P
meta-llama/Llama-2-7b-hf	29992	@	P
meta-llama/Llama-2-7b-hf	29993	ü	LATIN
meta-llama/Llama-2-7b-hf	29994	–	P
meta-llama/Llama-2-7b-hf	29995	%	P
meta-llama/Llama-2-7b-hf	29996	ц	CYRILLIC
meta-llama/Llama-2-7b-hf	29997	ö	LATIN
meta-llama/Llama-2-7b-hf	29998	ж	CYRILLIC
meta-llama/Llama-2-7b-hf	29999	Z	LATIN
meta-llama/Llama-2-7b-hf	30000	è	LATIN
meta-llama/Llama-2-7b-hf	30001	à	LATIN
meta-llama/Llama-2-7b-hf	30002	ш	CYRILLIC
meta-llama/Llama-2-7b-hf	30003	—	P
meta-llama/Llama-2-7b-hf	30004	\r	C
meta-llama/Llama-2-7b-hf	30005	ю	CYRILLIC
meta-llama/Llama-2-7b-hf	30006	ł	LATIN
meta-llama/Llama-2-7b-hf	30007	»	P
meta-llama/Llama-2-7b-hf	30008	С	CYRILLIC
meta-llama/Llama-2-7b-hf	30009	«	P
meta-llama/Llama-2-7b-hf	30010	’	P
meta-llama/Llama-2-7b-hf	30011	ф	CYRILLIC
meta-llama/Llama-2-7b-hf	30012	В	CYRILLIC
meta-llama/Llama-2-7b-hf	30013	П	CYRILLIC
meta-llama/Llama-2-7b-hf	30014	К	CYRILLIC
meta-llama/Llama-2-7b-hf	30015	“	P
meta-llama/Llama-2-7b-hf	30016	ј	CYRILLIC
meta-llama/Llama-2-7b-hf	30017	М	CYRILLIC
meta-llama/Llama-2-7b-hf	30018	А	CYRILLIC
meta-llama/Llama-2-7b-hf	30019	ç	LATIN
meta-llama/Llama-2-7b-hf	30020	å	LATIN
meta-llama/Llama-2-7b-hf	30021	щ	CYRILLIC
meta-llama/Llama-2-7b-hf	30022	~	S
meta-llama/Llama-2-7b-hf	30023	ę	LATIN
meta-llama/Llama-2-7b-hf	30024	”	P
meta-llama/Llama-2-7b-hf	30025	ą	LATIN
meta-llama/Llama-2-7b-hf	30026	č	LATIN
meta-llama/Llama-2-7b-hf	30027	Р	CYRILLIC
meta-llama/Llama-2-7b-hf	30028	ї	CYRILLIC
meta-llama/Llama-2-7b-hf	30029	Н	CYRILLIC
meta-llama/Llama-2-7b-hf	30030	ú	LATIN
meta-llama/Llama-2-7b-hf	30031	Б	CYRILLIC
meta-llama/Llama-2-7b-hf	30032	Д	CYRILLIC
meta-llama/Llama-2-7b-hf	30033	ã	LATIN
meta-llama/Llama-2-7b-hf	30034	ß	LATIN
meta-llama/Llama-2-7b-hf	30035	ă	LATIN
meta-llama/Llama-2-7b-hf	30036	ě	LATIN
meta-llama/Llama-2-7b-hf	30037	ê	LATIN
meta-llama/Llama-2-7b-hf	30038	О	CYRILLIC
meta-llama/Llama-2-7b-hf	30039	š	LATIN
meta-llama/Llama-2-7b-hf	30040	Г	CYRILLIC
meta-llama/Llama-2-7b-hf	30041	Т	CYRILLIC
meta-llama/Llama-2-7b-hf	30042	ż	LATIN
meta-llama/Llama-2-7b-hf	30043	ё	CYRILLIC
meta-llama/Llama-2-7b-hf	30044	ž	LATIN
meta-llama/Llama-2-7b-hf	30045	ś	LATIN
meta-llama/Llama-2-7b-hf	30046	ñ	LATIN
meta-llama/Llama-2-7b-hf	30047	ř	LATIN
meta-llama/Llama-2-7b-hf	30048	ő	LATIN
meta-llama/Llama-2-7b-hf	30049	„	P
meta-llama/Llama-2-7b-hf	30050	Л	CYRILLIC
meta-llama/Llama-2-7b-hf	30051	э	CYRILLIC
meta-llama/Llama-2-7b-hf	30052	ý	LATIN
meta-llama/Llama-2-7b-hf	30053	У	CYRILLIC
meta-llama/Llama-2-7b-hf	30054	И	CYRILLIC
meta-llama/Llama-2-7b-hf	30055	ъ	CYRILLIC
meta-llama/Llama-2-7b-hf	30056	є	CYRILLIC
meta-llama/Llama-2-7b-hf	30057	â	LATIN
meta-llama/Llama-2-7b-hf	30058	î	LATIN
meta-llama/Llama-2-7b-hf	30059	ò	LATIN
meta-llama/Llama-2-7b-hf	30060	З	CYRILLIC
meta-llama/Llama-2-7b-hf	30061	Ф	CYRILLIC
meta-llama/Llama-2-7b-hf	30062	É	LATIN
meta-llama/Llama-2-7b-hf	30063	ć	LATIN
meta-llama/Llama-2-7b-hf	30064	·	P
meta-llama/Llama-2-7b-hf	30065	ș	LATIN
meta-llama/Llama-2-7b-hf	30066	ń	LATIN
meta-llama/Llama-2-7b-hf	30067	ț	LATIN
meta-llama/Llama-2-7b-hf	30068	Х	CYRILLIC
meta-llama/Llama-2-7b-hf	30069	ô	LATIN
meta-llama/Llama-2-7b-hf	30070	Е	CYRILLIC
meta-llama/Llama-2-7b-hf	30071	ù	LATIN
meta-llama/Llama-2-7b-hf	30072	ů	LATIN
meta-llama/Llama-2-7b-hf	30073	°	S
meta-llama/Llama-2-7b-hf	30074	Ш	CYRILLIC
meta-llama/Llama-2-7b-hf	30075	љ	CYRILLIC
meta-llama/Llama-2-7b-hf	30076	Ч	CYRILLIC
meta-llama/Llama-2-7b-hf	30077	ø	LATIN
meta-llama/Llama-2-7b-hf	30078	æ	LATIN
meta-llama/Llama-2-7b-hf	30079	њ	CYRILLIC
meta-llama/Llama-2-7b-hf	30080	 	Z
meta-llama/Llama-2-7b-hf	30081	 	Z
meta-llama/Llama-2-7b-hf	30082	Э	CYRILLIC
meta-llama/Llama-2-7b-hf	30083	ë	LATIN
meta-llama/Llama-2-7b-hf	30084	õ	LATIN
meta-llama/Llama-2-7b-hf	30085	ï	LATIN
meta-llama/Llama-2-7b-hf	30086	‘	P
meta-llama/Llama-2-7b-hf	30087	†	P
meta-llama/Llama-2-7b-hf	30088	²	N
meta-llama/Llama-2-7b-hf	30089	ű	LATIN
meta-llama/Llama-2-7b-hf	30090	І	CYRILLIC
meta-llama/Llama-2-7b-hf	30091	─	S
meta-llama/Llama-2-7b-hf	30092	Ц	CYRILLIC
meta-llama/Llama-2-7b-hf	30093	ћ	CYRILLIC
meta-llama/Llama-2-7b-hf	30094	Ö	LATIN
meta-llama/Llama-2-7b-hf	30095	û	LATIN
meta-llama/Llama-2-7b-hf	30096	Я	CYRILLIC
meta-llama/Llama-2-7b-hf	30097	ì	LATIN
meta-llama/Llama-2-7b-hf	30098	…	P
meta-llama/Llama-2-7b-hf	30099	ō	LATIN
meta-llama/Llama-2-7b-hf	30100	Ж	CYRILLIC
meta-llama/Llama-2-7b-hf	30101	Ю	CYRILLIC
meta-llama/Llama-2-7b-hf	30102	Á	LATIN
meta-llama/Llama-2-7b-hf	30103	́	M
meta-llama/Llama-2-7b-hf	30104	Ü	LATIN
meta-llama/Llama-2-7b-hf	30105	º	MASCULINE
meta-llama/Llama-2-7b-hf	30106	œ	LATIN
meta-llama/Llama-2-7b-hf	30107	ā	LATIN
meta-llama/Llama-2-7b-hf	30108	Č	LATIN
meta-llama/Llama-2-7b-hf	30109	ź	LATIN
meta-llama/Llama-2-7b-hf	30110	α	GREEK
meta-llama/Llama-2-7b-hf	30111	│	S
meta-llama/Llama-2-7b-hf	30112	ا	ARABIC
meta-llama/Llama-2-7b-hf	30113	À	LATIN
meta-llama/Llama-2-7b-hf	30114	═	S
meta-llama/Llama-2-7b-hf	30115	Š	LATIN
meta-llama/Llama-2-7b-hf	30116	ђ	CYRILLIC
meta-llama/Llama-2-7b-hf	30117	№	S
meta-llama/Llama-2-7b-hf	30118	 	Z
meta-llama/Llama-2-7b-hf	30119	•	P
meta-llama/Llama-2-7b-hf	30120	−	S
meta-llama/Llama-2-7b-hf	30121	→	S
meta-llama/Llama-2-7b-hf	30122	×	S
meta-llama/Llama-2-7b-hf	30123	ο	GREEK
meta-llama/Llama-2-7b-hf	30124	₂	N
meta-llama/Llama-2-7b-hf	30125	Ä	LATIN
meta-llama/Llama-2-7b-hf	30126	Î	LATIN
meta-llama/Llama-2-7b-hf	30127	Ś	LATIN
meta-llama/Llama-2-7b-hf	30128	đ	LATIN
meta-llama/Llama-2-7b-hf	30129	Å	LATIN
meta-llama/Llama-2-7b-hf	30130	ı	LATIN
meta-llama/Llama-2-7b-hf	30131	‎	C
meta-llama/Llama-2-7b-hf	30132	ū	LATIN
meta-llama/Llama-2-7b-hf	30133	ν	GREEK
meta-llama/Llama-2-7b-hf	30134	Й	CYRILLIC
meta-llama/Llama-2-7b-hf	30135	ª	FEMININE
meta-llama/Llama-2-7b-hf	30136	ι	GREEK
meta-llama/Llama-2-7b-hf	30137	τ	GREEK
meta-llama/Llama-2-7b-hf	30138	ل	ARABIC
meta-llama/Llama-2-7b-hf	30139	′	P
meta-llama/Llama-2-7b-hf	30140	�	S
meta-llama/Llama-2-7b-hf	30141	È	LATIN
meta-llama/Llama-2-7b-hf	30142	λ	GREEK
meta-llama/Llama-2-7b-hf	30143	﻿	C
meta-llama/Llama-2-7b-hf	30144	Ž	LATIN
meta-llama/Llama-2-7b-hf	30145	ς	GREEK
meta-llama/Llama-2-7b-hf	30146	ň	LATIN
meta-llama/Llama-2-7b-hf	30147	ρ	GREEK
meta-llama/Llama-2-7b-hf	30148	₁	N
meta-llama/Llama-2-7b-hf	30149	Є	CYRILLIC
meta-llama/Llama-2-7b-hf	30150	ī	LATIN
meta-llama/Llama-2-7b-hf	30151	ε	GREEK
meta-llama/Llama-2-7b-hf	30152	§	P
meta-llama/Llama-2-7b-hf	30153	Ł	LATIN
meta-llama/Llama-2-7b-hf	30154	Ј	CYRILLIC
meta-llama/Llama-2-7b-hf	30155	£	S
meta-llama/Llama-2-7b-hf	30156	ر	ARABIC
meta-llama/Llama-2-7b-hf	30157	Ż	LATIN
meta-llama/Llama-2-7b-hf	30158	¿	P
meta-llama/Llama-2-7b-hf	30159	م	ARABIC
meta-llama/Llama-2-7b-hf	30160	″	P
meta-llama/Llama-2-7b-hf	30161	Ú	LATIN
meta-llama/Llama-2-7b-hf	30162	ن	ARABIC
meta-llama/Llama-2-7b-hf	30163	ي	ARABIC
meta-llama/Llama-2-7b-hf	30164	σ	GREEK
meta-llama/Llama-2-7b-hf	30165	´	S
meta-llama/Llama-2-7b-hf	30166	​	C
meta-llama/Llama-2-7b-hf	30167	μ	GREEK
meta-llama/Llama-2-7b-hf	30168	³	N
meta-llama/Llama-2-7b-hf	30169	ş	LATIN
meta-llama/Llama-2-7b-hf	30170	π	GREEK
meta-llama/Llama-2-7b-hf	30171	و	ARABIC
meta-llama/Llama-2-7b-hf	30172	د	ARABIC
meta-llama/Llama-2-7b-hf	30173	κ	GREEK
meta-llama/Llama-2-7b-hf	30174	₃	N
meta-llama/Llama-2-7b-hf	30175	Í	LATIN
meta-llama/Llama-2-7b-hf	30176	ˈ	MODIFIER
meta-llama/Llama-2-7b-hf	30177	ب	ARABIC
meta-llama/Llama-2-7b-hf	30178	Ó	LATIN
meta-llama/Llama-2-7b-hf	30179	Ã	LATIN
meta-llama/Llama-2-7b-hf	30180	¡	P
meta-llama/Llama-2-7b-hf	30181	€	S
meta-llama/Llama-2-7b-hf	30182	ť	LATIN
meta-llama/Llama-2-7b-hf	30183	η	GREEK
meta-llama/Llama-2-7b-hf	30184	ə	LATIN
meta-llama/Llama-2-7b-hf	30185	ー	KATAKANA-HIRAGANA
meta-llama/Llama-2-7b-hf	30186	Щ	CYRILLIC
meta-llama/Llama-2-7b-hf	30187	β	GREEK
meta-llama/Llama-2-7b-hf	30188	├	S
meta-llama/Llama-2-7b-hf	30189	ð	LATIN
meta-llama/Llama-2-7b-hf	30190	ґ	CYRILLIC
meta-llama/Llama-2-7b-hf	30191	­	C
meta-llama/Llama-2-7b-hf	30192	υ	GREEK
meta-llama/Llama-2-7b-hf	30193	¹	N
meta-llama/Llama-2-7b-hf	30194	₄	N
meta-llama/Llama-2-7b-hf	30195	ت	ARABIC
meta-llama/Llama-2-7b-hf	30196	י	HEBREW
meta-llama/Llama-2-7b-hf	30197	γ	GREEK
meta-llama/Llama-2-7b-hf	30198	س	ARABIC
meta-llama/Llama-2-7b-hf	30199	の	HIRAGANA
meta-llama/Llama-2-7b-hf	30200	ğ	LATIN
meta-llama/Llama-2-7b-hf	30201	δ	GREEK
meta-llama/Llama-2-7b-hf	30202	ی	ARABIC
meta-llama/Llama-2-7b-hf	30203	ン	KATAKANA
meta-llama/Llama-2-7b-hf	30204	ه	ARABIC
meta-llama/Llama-2-7b-hf	30205	ו	HEBREW
meta-llama/Llama-2-7b-hf	30206	ω	GREEK
meta-llama/Llama-2-7b-hf	30207	ί	GREEK
meta-llama/Llama-2-7b-hf	30208	█	S
meta-llama/Llama-2-7b-hf	30209	θ	GREEK
meta-llama/Llama-2-7b-hf	30210	的	CJK
meta-llama/Llama-2-7b-hf	30211	©	S
meta-llama/Llama-2-7b-hf	30212	Â	LATIN
meta-llama/Llama-2-7b-hf	30213	↑	S
meta-llama/Llama-2-7b-hf	30214	，	P
meta-llama/Llama-2-7b-hf	30215	ː	MODIFIER
meta-llama/Llama-2-7b-hf	30216	ά	GREEK
meta-llama/Llama-2-7b-hf	30217	―	P
meta-llama/Llama-2-7b-hf	30218	ع	ARABIC
meta-llama/Llama-2-7b-hf	30219	Ç	LATIN
meta-llama/Llama-2-7b-hf	30220	₀	N
meta-llama/Llama-2-7b-hf	30221	±	S
meta-llama/Llama-2-7b-hf	30222	Ø	LATIN
meta-llama/Llama-2-7b-hf	30223	ď	LATIN
meta-llama/Llama-2-7b-hf	30224	Ř	LATIN
meta-llama/Llama-2-7b-hf	30225	Œ	LATIN
meta-llama/Llama-2-7b-hf	30226	½	N
meta-llama/Llama-2-7b-hf	30227	└	S
meta-llama/Llama-2-7b-hf	30228	ό	GREEK
meta-llama/Llama-2-7b-hf	30229	‚	P
meta-llama/Llama-2-7b-hf	30230	ē	LATIN
meta-llama/Llama-2-7b-hf	30231	₅	N
meta-llama/Llama-2-7b-hf	30232	Æ	LATIN
meta-llama/Llama-2-7b-hf	30233	Ș	LATIN
meta-llama/Llama-2-7b-hf	30234	ɛ	LATIN
meta-llama/Llama-2-7b-hf	30235	ה	HEBREW
meta-llama/Llama-2-7b-hf	30236	ר	HEBREW
meta-llama/Llama-2-7b-hf	30237	φ	GREEK
meta-llama/Llama-2-7b-hf	30238	₆	N
meta-llama/Llama-2-7b-hf	30239	ė	LATIN
meta-llama/Llama-2-7b-hf	30240	ح	ARABIC
meta-llama/Llama-2-7b-hf	30241	ف	ARABIC
meta-llama/Llama-2-7b-hf	30242	ة	ARABIC
meta-llama/Llama-2-7b-hf	30243	İ	LATIN
meta-llama/Llama-2-7b-hf	30244	 	Z
meta-llama/Llama-2-7b-hf	30245	←	S
meta-llama/Llama-2-7b-hf	30246	║	S
meta-llama/Llama-2-7b-hf	30247	ɔ	LATIN
meta-llama/Llama-2-7b-hf	30248	≤	S
meta-llama/Llama-2-7b-hf	30249	ל	HEBREW
meta-llama/Llama-2-7b-hf	30250	Đ	LATIN
meta-llama/Llama-2-7b-hf	30251	ա	ARMENIAN
meta-llama/Llama-2-7b-hf	30252	Ō	LATIN
meta-llama/Llama-2-7b-hf	30253	א	HEBREW
meta-llama/Llama-2-7b-hf	30254	്	M
meta-llama/Llama-2-7b-hf	30255	ス	KATAKANA
meta-llama/Llama-2-7b-hf	30256	ش	ARABIC
meta-llama/Llama-2-7b-hf	30257	大	CJK
meta-llama/Llama-2-7b-hf	30258	ル	KATAKANA
meta-llama/Llama-2-7b-hf	30259	џ	CYRILLIC
meta-llama/Llama-2-7b-hf	30260	イ	KATAKANA
meta-llama/Llama-2-7b-hf	30261	⟩	P
meta-llama/Llama-2-7b-hf	30262	 	Z
meta-llama/Llama-2-7b-hf	30263	µ	MICRO
meta-llama/Llama-2-7b-hf	30264	∈	S
meta-llama/Llama-2-7b-hf	30265	ق	ARABIC
meta-llama/Llama-2-7b-hf	30266	⟨	P
meta-llama/Llama-2-7b-hf	30267	。	P
meta-llama/Llama-2-7b-hf	30268	Ґ	CYRILLIC
meta-llama/Llama-2-7b-hf	30269	ा	M
meta-llama/Llama-2-7b-hf	30270	ج	ARABIC
meta-llama/Llama-2-7b-hf	30271	ʿ	MODIFIER
meta-llama/Llama-2-7b-hf	30272	ა	GEORGIAN
meta-llama/Llama-2-7b-hf	30273	έ	GREEK
meta-llama/Llama-2-7b-hf	30274	χ	GREEK
meta-llama/Llama-2-7b-hf	30275	中	CJK
meta-llama/Llama-2-7b-hf	30276	ב	HEBREW
meta-llama/Llama-2-7b-hf	30277	ი	GEORGIAN
meta-llama/Llama-2-7b-hf	30278	₈	N
meta-llama/Llama-2-7b-hf	30279	ト	KATAKANA
meta-llama/Llama-2-7b-hf	30280	ή	GREEK
meta-llama/Llama-2-7b-hf	30281	ラ	KATAKANA
meta-llama/Llama-2-7b-hf	30282	Џ	CYRILLIC
meta-llama/Llama-2-7b-hf	30283	ك	ARABIC
meta-llama/Llama-2-7b-hf	30284	₇	N
meta-llama/Llama-2-7b-hf	30285	מ	HEBREW
meta-llama/Llama-2-7b-hf	30286	ת	HEBREW
meta-llama/Llama-2-7b-hf	30287	一	CJK
meta-llama/Llama-2-7b-hf	30288	Π	GREEK
meta-llama/Llama-2-7b-hf	30289	า	THAI
meta-llama/Llama-2-7b-hf	30290	・	P
meta-llama/Llama-2-7b-hf	30291	Σ	GREEK
